Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
584133,MALARIA_INDIG,COUNTRY,RWA,AFR,Africa,YEAR,2011,,,,,,,,,273 293,273293,,,,2023-05-10T14:51:08Z,2011,2011-01-01,2011-12-31
602472,MALARIA_INDIG,COUNTRY,SYR,EMR,Eastern Mediterranean,YEAR,2015,,,,,,,,,0,0,,,,2023-05-10T14:50:53Z,2015,2015-01-01,2015-12-31
574990,MALARIA_INDIG,COUNTRY,AZE,EUR,Europe,YEAR,2004,,,,,,,,,386,386,,,,2023-05-10T14:51:06Z,2004,2004-01-01,2004-12-31
611634,MALARIA_INDIG,COUNTRY,LKA,SEAR,South-East Asia,YEAR,2019,,,,,,,,,0,0,,,,2023-05-10T14:50:56Z,2019,2019-01-01,2019-12-31
593394,MALARIA_INDIG,COUNTRY,BDI,AFR,Africa,YEAR,2015,,,,,,,,,5 428 710,5428710,,,,2023-05-10T14:51:06Z,2015,2015-01-01,2015-12-31
602545,MALARIA_INDIG,COUNTRY,KGZ,EUR,Europe,YEAR,2016,,,,,,,,,0,0,,,,2023-05-10T14:50:55Z,2016,2016-01-01,2016-12-31
602418,MALARIA_INDIG,COUNTRY,GNQ,AFR,Africa,YEAR,2015,,,,,,,,,15 142,15142,,,,2023-05-10T14:50:53Z,2015,2015-01-01,2015-12-31
574975,MALARIA_INDIG,REGION,AMR,,,YEAR,2003,,,,,,,,,1 388,1388,,,,2023-05-10T14:51:08Z,2003,2003-01-01,2003-12-31
611530,MALARIA_INDIG,COUNTRY,MYS,WPR,Western Pacific,YEAR,2018,,,,,,,,,0,0,,,,2023-05-10T14:51:03Z,2018,2018-01-01,2018-12-31
621124,MALARIA_INDIG,COUNTRY,PAN,AMR,Americas,YEAR,2020,,,,,,,,,1 946,1946,,,,2023-05-10T14:51:03Z,2020,2020-01-01,2020-12-31
611492,MALARIA_INDIG,COUNTRY,DOM,AMR,Americas,YEAR,2018,,,,,,,,,433,433,,,,2023-05-10T14:50:58Z,2018,2018-01-01,2018-12-31
621150,MALARIA_INDIG,COUNTRY,UGA,AFR,Africa,YEAR,2020,,,,,,,,,16 329 136,16329136,,,,2023-05-10T14:50:56Z,2020,2020-01-01,2020-12-31
602591,MALARIA_INDIG,COUNTRY,TJK,EUR,Europe,YEAR,2016,,,,,,,,,0,0,,,,2023-05-10T14:50:57Z,2016,2016-01-01,2016-12-31
611429,MALARIA_INDIG,COUNTRY,PNG,WPR,Western Pacific,YEAR,2017,,,,,,,,,488 878,488878,,,,2023-05-10T14:51:06Z,2017,2017-01-01,2017-12-31
593255,MALARIA_INDIG,COUNTRY,TCD,AFR,Africa,YEAR,2013,,,,,,,,,754 565,754565,,,,2023-05-10T14:51:02Z,2013,2013-01-01,2013-12-31
574969,MALARIA_INDIG,COUNTRY,MAR,EMR,Eastern Mediterranean,YEAR,2002,,,,,,,,,19,19,,,,2023-05-10T14:50:57Z,2002,2002-01-01,2002-12-31
611466,MALARIA_INDIG,COUNTRY,AGO,AFR,Africa,YEAR,2018,,,,,,,,,5 150 575,5150575,,,,2023-05-10T14:50:53Z,2018,2018-01-01,2018-12-31
584134,MALARIA_INDIG,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2011,,,,,,,,,69,69,,,,2023-05-10T14:50:53Z,2011,2011-01-01,2011-12-31
611508,MALARIA_INDIG,COUNTRY,GUF,AMR,Americas,YEAR,2018,,,,,,,,,546,546,,,,2023-05-10T14:50:58Z,2018,2018-01-01,2018-12-31
621110,MALARIA_INDIG,COUNTRY,MEX,AMR,Americas,YEAR,2020,,,,,,,,,356,356,,,,2023-05-10T14:50:57Z,2020,2020-01-01,2020-12-31
593374,MALARIA_INDIG,COUNTRY,TUR,EUR,Europe,YEAR,2014,,,,,,,,,0,0,,,,2023-05-10T14:51:01Z,2014,2014-01-01,2014-12-31
584142,MALARIA_INDIG,COUNTRY,SSD,AFR,Africa,YEAR,2011,,,,,,,,,112 024,112024,,,,2023-05-10T14:50:51Z,2011,2011-01-01,2011-12-31
621125,MALARIA_INDIG,COUNTRY,PER,AMR,Americas,YEAR,2020,,,,,,,,,15 822,15822,,,,2023-05-10T14:51:01Z,2020,2020-01-01,2020-12-31
593226,MALARIA_INDIG,COUNTRY,MWI,AFR,Africa,YEAR,2013,,,,,,,,,1 280 892,1280892,,,,2023-05-10T14:50:54Z,2013,2013-01-01,2013-12-31
621243,MALARIA_INDIG,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2021,,,,,,,,,1 647 745,1647745,,,,2023-05-10T14:51:08Z,2021,2021-01-01,2021-12-31
584153,MALARIA_INDIG,COUNTRY,TUR,EUR,Europe,YEAR,2011,,,,,,,,,0,0,,,,2023-05-10T14:51:06Z,2011,2011-01-01,2011-12-31
593271,MALARIA_INDIG,COUNTRY,ZWE,AFR,Africa,YEAR,2013,,,,,,,,,423 702,423702,,,,2023-05-10T14:50:58Z,2013,2013-01-01,2013-12-31
574962,MALARIA_INDIG,COUNTRY,AZE,EUR,Europe,YEAR,2002,,,,,,,,,505,505,,,,2023-05-10T14:50:55Z,2002,2002-01-01,2002-12-31
611454,MALARIA_INDIG,COUNTRY,UGA,AFR,Africa,YEAR,2017,,,,,,,,,11 667 831,11667831,,,,2023-05-10T14:50:58Z,2017,2017-01-01,2017-12-31
584025,MALARIA_INDIG,COUNTRY,RWA,AFR,Africa,YEAR,2010,,,,,,,,,669 322,669322,,,,2023-05-10T14:51:02Z,2010,2010-01-01,2010-12-31
593201,MALARIA_INDIG,COUNTRY,GNQ,AFR,Africa,YEAR,2013,,,,,,,,,16 405,16405,,,,2023-05-10T14:51:05Z,2013,2013-01-01,2013-12-31
584189,MALARIA_INDIG,COUNTRY,CPV,AFR,Africa,YEAR,2012,,,,,,,,,1,1,,,,2023-05-10T14:50:55Z,2012,2012-01-01,2012-12-31
584114,MALARIA_INDIG,COUNTRY,MLI,AFR,Africa,YEAR,2011,,,,,,,,,307 035,307035,,,,2023-05-10T14:51:07Z,2011,2011-01-01,2011-12-31
611421,MALARIA_INDIG,COUNTRY,NGA,AFR,Africa,YEAR,2017,,,,,,,,,13 087 878,13087878,,,,2023-05-10T14:50:56Z,2017,2017-01-01,2017-12-31
593170,MALARIA_INDIG,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2013,,,,,,,,,26 891,26891,,,,2023-05-10T14:50:50Z,2013,2013-01-01,2013-12-31
593319,MALARIA_INDIG,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2014,,,,,,,,,252 027,252027,,,,2023-05-10T14:51:04Z,2014,2014-01-01,2014-12-31
