Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
1156705,MALARIA_TOTAL_CASES,COUNTRY,IRQ,EMR,Eastern Mediterranean,YEAR,2013,,,,,,,,,8,8,,,,2023-05-10T14:54:31Z,2013,2013-01-01,2013-12-31
1145795,MALARIA_TOTAL_CASES,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2011,,,,,,,,,3 239,3239,,,,2023-05-10T14:54:39Z,2011,2011-01-01,2011-12-31
1176661,MALARIA_TOTAL_CASES,COUNTRY,CMR,AFR,Africa,YEAR,2016,,,,,,,,,2 615 750,2615750,,,,2023-05-10T14:54:32Z,2016,2016-01-01,2016-12-31
1176889,MALARIA_TOTAL_CASES,COUNTRY,CMR,AFR,Africa,YEAR,2018,,,,,,,,,3 550 183,3550183,,,,2023-05-10T14:54:54Z,2018,2018-01-01,2018-12-31
1114736,MALARIA_TOTAL_CASES,COUNTRY,MYS,WPR,Western Pacific,YEAR,2002,,,,,,,,,842 683,842683,,,,2023-05-10T14:54:41Z,2002,2002-01-01,2002-12-31
1104561,MALARIA_TOTAL_CASES,COUNTRY,BWA,AFR,Africa,YEAR,2002,,,,,,,,,28 907,28907,,,,2023-05-10T14:54:35Z,2002,2002-01-01,2002-12-31
1186650,MALARIA_TOTAL_CASES,COUNTRY,KAZ,EUR,Europe,YEAR,2020,,,,,,,,,0,0,,,,2023-05-10T14:54:48Z,2020,2020-01-01,2020-12-31
1186615,MALARIA_TOTAL_CASES,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2020,,,,,,,,,54,54,,,,2023-05-10T14:54:25Z,2020,2020-01-01,2020-12-31
1135416,MALARIA_TOTAL_CASES,COUNTRY,ETH,AFR,Africa,YEAR,2008,,,,,,,,,2 532 645,2532645,,,,2023-05-10T14:54:44Z,2008,2008-01-01,2008-12-31
1145776,MALARIA_TOTAL_CASES,REGION,EMR,,,YEAR,2011,,,,,,,,,5 952 189,5952189,,,,2023-05-10T14:54:31Z,2011,2011-01-01,2011-12-31
1166423,MALARIA_TOTAL_CASES,COUNTRY,COM,AFR,Africa,YEAR,2015,,,,,,,,,2 101,2101,,,,2023-05-10T14:54:37Z,2015,2015-01-01,2015-12-31
1166491,MALARIA_TOTAL_CASES,COUNTRY,STP,AFR,Africa,YEAR,2015,,,,,,,,,2 058,2058,,,,2023-05-10T14:54:26Z,2015,2015-01-01,2015-12-31
1166347,MALARIA_TOTAL_CASES,COUNTRY,MEX,AMR,Americas,YEAR,2014,,,,,,,,,666,666,,,,2023-05-10T14:54:53Z,2014,2014-01-01,2014-12-31
1166434,MALARIA_TOTAL_CASES,COUNTRY,GAB,AFR,Africa,YEAR,2015,,,,,,,,,217 287,217287,,,,2023-05-10T14:54:42Z,2015,2015-01-01,2015-12-31
1156599,MALARIA_TOTAL_CASES,COUNTRY,LKA,SEAR,South-East Asia,YEAR,2012,,,,,,,,,93,93,,,,2023-05-10T14:54:53Z,2012,2012-01-01,2012-12-31
1156554,MALARIA_TOTAL_CASES,COUNTRY,BRA,AMR,Americas,YEAR,2012,,,,,,,,,242 758,242758,,,,2023-05-10T14:54:31Z,2012,2012-01-01,2012-12-31
1186440,MALARIA_TOTAL_CASES,COUNTRY,MLI,AFR,Africa,YEAR,2018,,,,,,,,,2 614 104,2614104,,,,2023-05-10T14:54:33Z,2018,2018-01-01,2018-12-31
1145694,MALARIA_TOTAL_CASES,COUNTRY,MDG,AFR,Africa,YEAR,2010,,,,,,,,,293 910,293910,,,,2023-05-10T14:54:43Z,2010,2010-01-01,2010-12-31
1166270,MALARIA_TOTAL_CASES,COUNTRY,TJK,EUR,Europe,YEAR,2013,,,,,,,,,25,25,,,,2023-05-10T14:54:56Z,2013,2013-01-01,2013-12-31
1197366,MALARIA_TOTAL_CASES,COUNTRY,SLE,AFR,Africa,YEAR,2020,,,,,,,,,1 223 397,1223397,,,,2023-05-10T14:54:29Z,2020,2020-01-01,2020-12-31
1124867,MALARIA_TOTAL_CASES,COUNTRY,UZB,EUR,Europe,YEAR,2006,,,,,,,,,149,149,,,,2023-05-10T14:54:54Z,2006,2006-01-01,2006-12-31
1166466,MALARIA_TOTAL_CASES,COUNTRY,MWI,AFR,Africa,YEAR,2015,,,,,,,,,4 933 416,4933416,,,,2023-05-10T14:54:47Z,2015,2015-01-01,2015-12-31
1166307,MALARIA_TOTAL_CASES,COUNTRY,COG,AFR,Africa,YEAR,2014,,,,,,,,,248 159,248159,,,,2023-05-10T14:54:52Z,2014,2014-01-01,2014-12-31
1135399,MALARIA_TOTAL_CASES,COUNTRY,BWA,AFR,Africa,YEAR,2008,,,,,,,,,17 886,17886,,,,2023-05-10T14:54:56Z,2008,2008-01-01,2008-12-31
1145716,MALARIA_TOTAL_CASES,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2010,,,,,,,,,1 941,1941,,,,2023-05-10T14:54:43Z,2010,2010-01-01,2010-12-31
1114875,MALARIA_TOTAL_CASES,COUNTRY,THA,SEAR,South-East Asia,YEAR,2003,,,,,,,,,37 355,37355,,,,2023-05-10T14:54:38Z,2003,2003-01-01,2003-12-31
1166486,MALARIA_TOTAL_CASES,COUNTRY,SLB,WPR,Western Pacific,YEAR,2015,,,,,,,,,50 916,50916,,,,2023-05-10T14:54:39Z,2015,2015-01-01,2015-12-31
1186597,MALARIA_TOTAL_CASES,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2019,,,,,,,,,216 763,216763,,,,2023-05-10T14:54:32Z,2019,2019-01-01,2019-12-31
1135500,MALARIA_TOTAL_CASES,REGION,AMR,,,YEAR,2009,,,,,,,,,569 569,569569,,,,2023-05-10T14:54:38Z,2009,2009-01-01,2009-12-31
1186501,MALARIA_TOTAL_CASES,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2019,,,,,,,,,17 225,17225,,,,2023-05-10T14:54:25Z,2019,2019-01-01,2019-12-31
1186449,MALARIA_TOTAL_CASES,COUNTRY,NGA,AFR,Africa,YEAR,2018,,,,,,,,,20 482 380,20482380,,,,2023-05-10T14:54:36Z,2018,2018-01-01,2018-12-31
1124704,MALARIA_TOTAL_CASES,COUNTRY,KGZ,EUR,Europe,YEAR,2005,,,,,,,,,226,226,,,,2023-05-10T14:54:39Z,2005,2005-01-01,2005-12-31
1114752,MALARIA_TOTAL_CASES,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2002,,,,,,,,,3 054 400,3054400,,,,2023-05-10T14:54:33Z,2002,2002-01-01,2002-12-31
1156540,MALARIA_TOTAL_CASES,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2012,,,,,,,,,391 365,391365,,,,2023-05-10T14:54:55Z,2012,2012-01-01,2012-12-31
1156734,MALARIA_TOTAL_CASES,COUNTRY,PRK,SEAR,South-East Asia,YEAR,2013,,,,,,,,,15 673,15673,,,,2023-05-10T14:54:48Z,2013,2013-01-01,2013-12-31
1104418,MALARIA_TOTAL_CASES,COUNTRY,SLE,AFR,Africa,YEAR,2000,,,,,,,,,460 881,460881,,,,2023-05-10T14:54:44Z,2000,2000-01-01,2000-12-31
1145605,MALARIA_TOTAL_CASES,REGION,SEAR,,,YEAR,2009,,,,,,,,,2 945 608,2945608,,,,2023-05-10T14:54:50Z,2009,2009-01-01,2009-12-31
1145693,MALARIA_TOTAL_CASES,COUNTRY,MAR,EMR,Eastern Mediterranean,YEAR,2010,,,,,,,,,0,0,,,,2023-05-10T14:54:56Z,2010,2010-01-01,2010-12-31
1166288,MALARIA_TOTAL_CASES,REGION,AMR,,,YEAR,2014,,,,,,,,,410 527,410527,,,,2023-05-10T14:54:38Z,2014,2014-01-01,2014-12-31
1166397,MALARIA_TOTAL_CASES,COUNTRY,ZMB,AFR,Africa,YEAR,2014,,,,,,,,,5 972 933,5972933,,,,2023-05-10T14:54:39Z,2014,2014-01-01,2014-12-31
1156559,MALARIA_TOTAL_CASES,COUNTRY,CIV,AFR,Africa,YEAR,2012,,,,,,,,,2 795 919,2795919,,,,2023-05-10T14:54:25Z,2012,2012-01-01,2012-12-31
