Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
7260454,MALARIA_EST_INCIDENCE,COUNTRY,GMB,AFR,Africa,YEAR,2002,,,,,,,,,294.97 [218.59-381.75],294.96532,218.58852,381.7523,,2024-03-08T11:10:32Z,2002,2002-01-01,2002-12-31
7263416,MALARIA_EST_INCIDENCE,UNREGION,154,,,YEAR,2020,,,,,,,,,0 [0-0],0,0,0,,2024-03-08T11:10:32Z,2020,2020-01-01,2020-12-31
7263535,MALARIA_EST_INCIDENCE,COUNTRY,MYT,AFR,Africa,YEAR,2001,,,,,,,,,0 [0-0],0,0,0,,2024-03-08T11:10:32Z,2001,2001-01-01,2001-12-31
7261228,MALARIA_EST_INCIDENCE,COUNTRY,MRT,AFR,Africa,YEAR,2017,,,,,,,,,73.67 [26.13-148.68],73.67161,26.1323,148.68363,,2024-03-08T11:10:32Z,2017,2017-01-01,2017-12-31
7261805,MALARIA_EST_INCIDENCE,COUNTRY,PER,AMR,Americas,YEAR,2019,,,,,,,,,3.55 [2.58-4.93],3.547,2.57565,4.93211,,2024-03-08T11:10:32Z,2019,2019-01-01,2019-12-31
7260187,MALARIA_EST_INCIDENCE,UNSDGREGION,UNSDG_NORTHERNAMR,,,YEAR,2011,,,,,,,,,0 [0-0],0,0,0,,2024-03-08T11:10:32Z,2011,2011-01-01,2011-12-31
7261644,MALARIA_EST_INCIDENCE,COUNTRY,NER,AFR,Africa,YEAR,2019,,,,,,,,,325.53 [201.80-501.60],325.5293,201.79733,501.60072,,2024-03-08T11:10:32Z,2019,2019-01-01,2019-12-31
7261904,MALARIA_EST_INCIDENCE,COUNTRY,TLS,SEAR,South-East Asia,YEAR,2003,,,,,,,,,77.47 [65.25-90.57],77.47229,65.24517,90.57139,,2024-03-08T11:10:32Z,2003,2003-01-01,2003-12-31
7261706,MALARIA_EST_INCIDENCE,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2012,,,,,,,,,8.31 [3.98-16.85],8.31315,3.9771,16.84798,,2024-03-08T11:10:32Z,2012,2012-01-01,2012-12-31
7262548,MALARIA_EST_INCIDENCE,COUNTRY,TKM,EUR,Europe,YEAR,2003,,,,,,,,,0.02 [0.02-0.02],0.02263,0.02263,0.02263,,2024-03-08T11:10:32Z,2003,2003-01-01,2003-12-31
7260766,MALARIA_EST_INCIDENCE,COUNTRY,IND,SEAR,South-East Asia,YEAR,2015,,,,,,,,,9.66 [7.25-13.25],9.65607,7.24821,13.24986,,2024-03-08T11:10:32Z,2015,2015-01-01,2015-12-31
7260653,MALARIA_EST_INCIDENCE,COUNTRY,GUY,AMR,Americas,YEAR,2017,,,,,,,,,32.97 [24.86-45.19],32.97338,24.86328,45.19363,,2024-03-08T11:10:32Z,2017,2017-01-01,2017-12-31
7260567,MALARIA_EST_INCIDENCE,COUNTRY,ARG,AMR,Americas,YEAR,2000,,,,,,,,,2.37 [2.37-2.37],2.37385,2.37385,2.37385,,2024-03-08T11:10:32Z,2000,2000-01-01,2000-12-31
7262204,MALARIA_EST_INCIDENCE,UNSDGREGION,UNSDG_SIDS,,,YEAR,2004,,,,,,,,,111.54 [63.84-168.45],111.53894,63.8385,168.45278,"Nature of data for some countries in this region are either (M) modelled, E(Estimated), CA (Country adjusted ) or  (C) Country data",2024-03-08T11:10:32Z,2004,2004-01-01,2004-12-31
7260450,MALARIA_EST_INCIDENCE,COUNTRY,GEO,EUR,Europe,YEAR,2021,,,,,,,,,0 [0-0],0,0,0,,2024-03-08T11:10:32Z,2021,2021-01-01,2021-12-31
7262195,MALARIA_EST_INCIDENCE,COUNTRY,BWA,AFR,Africa,YEAR,2018,,,,,,,,,0.50 [0.38-0.68],0.49593,0.38394,0.67929,,2024-03-08T11:10:32Z,2018,2018-01-01,2018-12-31
7261432,MALARIA_EST_INCIDENCE,UNREGION,514,,,YEAR,2014,,,,,,,,,0 [0-0],0,0,0,,2024-03-08T11:10:32Z,2014,2014-01-01,2014-12-31
7263609,MALARIA_EST_INCIDENCE,COUNTRY,COD,AFR,Africa,YEAR,2006,,,,,,,,,470.58 [377.60-578.26],470.57915,377.60127,578.2595,,2024-03-08T11:10:32Z,2006,2006-01-01,2006-12-31
