Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
931764,MALARIA_PV_INDIG,COUNTRY,IND,SEAR,South-East Asia,YEAR,2017,,,,,,,,,315 028,315028,,,,2022-02-10T08:14:12Z,2017,2017-01-01,2017-12-31
911159,MALARIA_PV_INDIG,COUNTRY,GEO,EUR,Europe,YEAR,2012,,,,,,,,,0,0,,,,2022-02-10T08:14:11Z,2012,2012-01-01,2012-12-31
931836,MALARIA_PV_INDIG,COUNTRY,NIC,AMR,Americas,YEAR,2018,,,,,,,,,14 553,14553,,,,2022-02-10T08:14:13Z,2018,2018-01-01,2018-12-31
921199,MALARIA_PV_INDIG,COUNTRY,PNG,WPR,Western Pacific,YEAR,2014,,,,,,,,,78 846,78846,,,,2022-02-10T08:14:14Z,2014,2014-01-01,2014-12-31
921125,MALARIA_PV_INDIG,COUNTRY,HTI,AMR,Americas,YEAR,2013,,,,,,,,,0,0,,,,2022-02-10T08:14:12Z,2013,2013-01-01,2013-12-31
931801,MALARIA_PV_INDIG,REGION,AFR,,,YEAR,2018,,,,,,,,,  109 016,109016,,,,2022-04-14T12:41:12Z,2018,2018-01-01,2018-12-31
931872,MALARIA_PV_INDIG,COUNTRY,COL,AMR,Americas,YEAR,2019,,,,,,,,,37 197,37197,,,,2022-02-10T08:14:10Z,2019,2019-01-01,2019-12-31
931955,MALARIA_PV_INDIG,COUNTRY,MEX,AMR,Americas,YEAR,2020,,,,,,,,,356,356,,,,2022-02-10T08:14:13Z,2020,2020-01-01,2020-12-31
931881,MALARIA_PV_INDIG,GLOBAL,GLOBAL,,,YEAR,2019,,,,,,,,, 1 981 926,1981926,,,,2022-04-14T12:41:18Z,2019,2019-01-01,2019-12-31
931758,MALARIA_PV_INDIG,GLOBAL,GLOBAL,,,YEAR,2017,,,,,,,,, 2 203 886,2203886,,,,2022-04-14T12:41:18Z,2017,2017-01-01,2017-12-31
921275,MALARIA_PV_INDIG,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2016,,,,,,,,,132 407,132407,,,,2022-02-10T08:14:08Z,2016,2016-01-01,2016-12-31
921331,MALARIA_PV_INDIG,COUNTRY,VEN,AMR,Americas,YEAR,2016,,,,,,,,,179 554,179554,,,,2022-02-10T08:14:16Z,2016,2016-01-01,2016-12-31
931805,MALARIA_PV_INDIG,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2018,,,,,,,,,1 672,1672,,,,2022-02-10T08:14:09Z,2018,2018-01-01,2018-12-31
911110,MALARIA_PV_INDIG,COUNTRY,LKA,SEAR,South-East Asia,YEAR,2011,,,,,,,,,119,119,,,,2022-02-10T08:14:15Z,2011,2011-01-01,2011-12-31
931842,MALARIA_PV_INDIG,COUNTRY,PNG,WPR,Western Pacific,YEAR,2018,,,,,,,,,138 006,138006,,,,2022-02-10T08:14:14Z,2018,2018-01-01,2018-12-31
921185,MALARIA_PV_INDIG,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2014,,,,,,,,,351,351,,,,2022-02-10T08:14:12Z,2014,2014-01-01,2014-12-31
911040,MALARIA_PV_INDIG,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2010,,,,,,,,,187 583,187583,,,,2022-02-10T08:14:12Z,2010,2010-01-01,2010-12-31
911158,MALARIA_PV_INDIG,REGION,EUR,,,YEAR,2012,,,,,,,,,3,3,,,,2022-04-14T12:41:12Z,2012,2012-01-01,2012-12-31
921258,MALARIA_PV_INDIG,REGION,SEAR,,,YEAR,2015,,,,,,,,,  566 469,566469,,,,2022-04-14T12:41:13Z,2015,2015-01-01,2015-12-31
931826,MALARIA_PV_INDIG,COUNTRY,IND,SEAR,South-East Asia,YEAR,2018,,,,,,,,,222 730,222730,,,,2022-02-10T08:14:12Z,2018,2018-01-01,2018-12-31
931849,MALARIA_PV_INDIG,COUNTRY,SUR,AMR,Americas,YEAR,2018,,,,,,,,,23,23,,,,2022-02-10T08:14:15Z,2018,2018-01-01,2018-12-31
921149,MALARIA_PV_INDIG,COUNTRY,THA,SEAR,South-East Asia,YEAR,2013,,,,,,,,,15 573,15573,,,,2022-02-10T08:14:15Z,2013,2013-01-01,2013-12-31
931867,MALARIA_PV_INDIG,COUNTRY,BLZ,AMR,Americas,YEAR,2019,,,,,,,,,0,0,,,,2022-02-10T08:14:09Z,2019,2019-01-01,2019-12-31
921312,MALARIA_PV_INDIG,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2016,,,,,,,,,433,433,,,,2022-02-10T08:14:13Z,2016,2016-01-01,2016-12-31
931974,MALARIA_PV_INDIG,COUNTRY,TLS,SEAR,South-East Asia,YEAR,2020,,,,,,,,,0,0,,,,2022-02-10T08:14:16Z,2020,2020-01-01,2020-12-31
931895,MALARIA_PV_INDIG,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2019,,,,,,,,,32 788,32788,,,,2022-02-10T08:14:13Z,2019,2019-01-01,2019-12-31
931979,MALARIA_PV_INDIG,COUNTRY,VUT,WPR,Western Pacific,YEAR,2020,,,,,,,,,469,469,,,,2022-02-10T08:14:16Z,2020,2020-01-01,2020-12-31
911043,MALARIA_PV_INDIG,COUNTRY,KGZ,EUR,Europe,YEAR,2010,,,,,,,,,3,3,,,,2022-02-10T08:14:12Z,2010,2010-01-01,2010-12-31
911160,MALARIA_PV_INDIG,GLOBAL,GLOBAL,,,YEAR,2012,,,,,,,,, 2 343 216,2343216,,,,2022-04-14T12:41:18Z,2012,2012-01-01,2012-12-31
931760,MALARIA_PV_INDIG,COUNTRY,GUY,AMR,Americas,YEAR,2017,,,,,,,,,7 645,7645,,,,2022-02-10T08:14:12Z,2017,2017-01-01,2017-12-31
921311,MALARIA_PV_INDIG,COUNTRY,NIC,AMR,Americas,YEAR,2016,,,,,,,,,4 965,4965,,,,2022-02-10T08:14:13Z,2016,2016-01-01,2016-12-31
931934,MALARIA_PV_INDIG,COUNTRY,CRI,AMR,Americas,YEAR,2020,,,,,,,,,88,88,,,,2022-02-10T08:14:10Z,2020,2020-01-01,2020-12-31
911028,MALARIA_PV_INDIG,COUNTRY,ECU,AMR,Americas,YEAR,2010,,,,,,,,,1 630,1630,,,,2022-02-10T08:14:11Z,2010,2010-01-01,2010-12-31
911050,MALARIA_PV_INDIG,COUNTRY,NIC,AMR,Americas,YEAR,2010,,,,,,,,,538,538,,,,2022-02-10T08:14:13Z,2010,2010-01-01,2010-12-31
931839,MALARIA_PV_INDIG,COUNTRY,PAN,AMR,Americas,YEAR,2018,,,,,,,,,684,684,,,,2022-02-10T08:14:14Z,2018,2018-01-01,2018-12-31
921294,MALARIA_PV_INDIG,COUNTRY,GEO,EUR,Europe,YEAR,2016,,,,,,,,,0,0,,,,2022-02-10T08:14:11Z,2016,2016-01-01,2016-12-31
911150,MALARIA_PV_INDIG,COUNTRY,CHN,WPR,Western Pacific,YEAR,2012,,,,,,,,,179,179,,,,2022-02-10T08:14:10Z,2012,2012-01-01,2012-12-31
921205,MALARIA_PV_INDIG,COUNTRY,THA,SEAR,South-East Asia,YEAR,2014,,,,,,,,,20 513,20513,,,,2022-02-10T08:14:15Z,2014,2014-01-01,2014-12-31
