Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
556306,MALARIA_IMPORTED,COUNTRY,CRI,AMR,Americas,YEAR,2014,,,,,,,,,5,5,,,,2022-02-10T08:19:41Z,2014,2014-01-01,2014-12-31
565185,MALARIA_IMPORTED,COUNTRY,LAO,WPR,Western Pacific,YEAR,2019,,,,,,,,,0,0,,,,2022-02-10T08:19:43Z,2019,2019-01-01,2019-12-31
556269,MALARIA_IMPORTED,COUNTRY,ECU,AMR,Americas,YEAR,2013,,,,,,,,,10,10,,,,2022-02-10T08:19:42Z,2013,2013-01-01,2013-12-31
565159,MALARIA_IMPORTED,REGION,AMR,,,YEAR,2019,,,,,,,,,  17 818,17818,,,,2022-04-14T12:41:09Z,2019,2019-01-01,2019-12-31
565099,MALARIA_IMPORTED,COUNTRY,ZWE,AFR,Africa,YEAR,2017,,,,,,,,,768,768,,,,2022-02-10T08:19:45Z,2017,2017-01-01,2017-12-31
565038,MALARIA_IMPORTED,COUNTRY,UZB,EUR,Europe,YEAR,2016,,,,,,,,,0,0,,,,2022-02-10T08:19:45Z,2016,2016-01-01,2016-12-31
565096,MALARIA_IMPORTED,COUNTRY,VUT,WPR,Western Pacific,YEAR,2017,,,,,,,,,1,1,,,,2022-02-10T08:19:45Z,2017,2017-01-01,2017-12-31
565080,MALARIA_IMPORTED,COUNTRY,PRK,SEAR,South-East Asia,YEAR,2017,,,,,,,,,0,0,,,,2022-02-10T08:19:42Z,2017,2017-01-01,2017-12-31
556235,MALARIA_IMPORTED,REGION,EUR,,,YEAR,2012,,,,,,,,,800,800,,,,2022-04-14T12:41:09Z,2012,2012-01-01,2012-12-31
565177,MALARIA_IMPORTED,COUNTRY,GEO,EUR,Europe,YEAR,2019,,,,,,,,,8,8,,,,2022-02-10T08:19:42Z,2019,2019-01-01,2019-12-31
565097,MALARIA_IMPORTED,REGION,WPR,,,YEAR,2017,,,,,,,,,  6 470,6470,,,,2022-04-14T12:41:09Z,2017,2017-01-01,2017-12-31
565104,MALARIA_IMPORTED,COUNTRY,AZE,EUR,Europe,YEAR,2018,,,,,,,,,2,2,,,,2022-02-10T08:19:40Z,2018,2018-01-01,2018-12-31
565223,MALARIA_IMPORTED,COUNTRY,CHN,WPR,Western Pacific,YEAR,2020,,,,,,,,,1 050,1050,,,,2022-02-10T08:19:41Z,2020,2020-01-01,2020-12-31
556234,MALARIA_IMPORTED,REGION,EMR,,,YEAR,2012,,,,,,,,,  8 332,8332,,,,2022-04-14T12:41:09Z,2012,2012-01-01,2012-12-31
556199,MALARIA_IMPORTED,COUNTRY,DZA,AFR,Africa,YEAR,2011,,,,,,,,,187,187,,,,2022-02-10T08:19:40Z,2011,2011-01-01,2011-12-31
