Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
471880,MALARIA_EST_MORTALITY,COUNTRY,GAB,AFR,Africa,YEAR,2003,,,,,,,,,17.63 [16.69-188.62],17.62916,16.68604,188.62477,,2023-05-10T14:50:27Z,2003,2003-01-01,2003-12-31
546605,MALARIA_EST_MORTALITY,COUNTRY,MEX,AMR,Americas,YEAR,2020,,,,,,,,,0 [0-0],0,0,0,,2023-05-10T14:50:41Z,2020,2020-01-01,2020-12-31
471813,MALARIA_EST_MORTALITY,COUNTRY,PRK,SEAR,South-East Asia,YEAR,2002,,,,,,,,,0 [0-0],0,0,0,,2023-05-10T14:50:35Z,2002,2002-01-01,2002-12-31
463371,MALARIA_EST_MORTALITY,REGION,EMR,,,YEAR,2000,,,,,,,,,3.98 [2.49-74.92],3.98083,2.49395,74.92233,,2023-05-10T14:50:23Z,2000,2000-01-01,2000-12-31
528611,MALARIA_EST_MORTALITY,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2016,,,,,,,,,8.91 [3.74-168.39],8.90665,3.74056,168.38526,,2023-05-10T14:50:17Z,2016,2016-01-01,2016-12-31
509995,MALARIA_EST_MORTALITY,COUNTRY,SLB,WPR,Western Pacific,YEAR,2012,,,,,,,,,15.83 [7.29-286.43],15.8339,7.29427,286.43355,,2023-05-10T14:50:18Z,2012,2012-01-01,2012-12-31
471725,MALARIA_EST_MORTALITY,COUNTRY,TLS,SEAR,South-East Asia,YEAR,2001,,,,,,,,,29.53 [7.62-803.69],29.5282,7.62018,803.69103,,2023-05-10T14:50:35Z,2001,2001-01-01,2001-12-31
471776,MALARIA_EST_MORTALITY,GLOBAL,GLOBAL,,,YEAR,2002,,,,,,,,,27.41 [26.41-288.05],27.40522,26.40891,288.0535,,2023-05-10T14:50:35Z,2002,2002-01-01,2002-12-31
471674,MALARIA_EST_MORTALITY,COUNTRY,HND,AMR,Americas,YEAR,2001,,,,,,,,,0.24 [0.10-4.36],0.24218,0.09687,4.35924,,2023-05-10T14:50:34Z,2001,2001-01-01,2001-12-31
537832,MALARIA_EST_MORTALITY,COUNTRY,VEN,AMR,Americas,YEAR,2018,,,,,,,,,2.50 [1.30-38.29],2.5012,1.30089,38.28919,,2023-05-10T14:50:39Z,2018,2018-01-01,2018-12-31
546682,MALARIA_EST_MORTALITY,COUNTRY,DZA,AFR,Africa,YEAR,2021,,,,,,,,,0 [0-0],0,0,0,,2023-05-10T14:50:42Z,2021,2021-01-01,2021-12-31
537805,MALARIA_EST_MORTALITY,COUNTRY,PNG,WPR,Western Pacific,YEAR,2018,,,,,,,,,27.56 [11.49-504.77],27.55855,11.4905,504.76583,,2023-05-10T14:50:38Z,2018,2018-01-01,2018-12-31
500008,MALARIA_EST_MORTALITY,REGION,EUR,,,YEAR,2008,,,,,,,,,0 [0-0],0,0,0,,2023-05-10T14:50:28Z,2008,2008-01-01,2008-12-31
490905,MALARIA_EST_MORTALITY,REGION,EUR,,,YEAR,2007,,,,,,,,,0 [0-0],0,0,0,,2023-05-10T14:50:25Z,2007,2007-01-01,2007-12-31
490781,MALARIA_EST_MORTALITY,COUNTRY,COG,AFR,Africa,YEAR,2006,,,,,,,,,58.35 [55.12-619.67],58.34806,55.12253,619.66951,,2023-05-10T14:50:29Z,2006,2006-01-01,2006-12-31
537754,MALARIA_EST_MORTALITY,COUNTRY,DZA,AFR,Africa,YEAR,2018,,,,,,,,,0 [0-0],0,0,0,,2023-05-10T14:50:38Z,2018,2018-01-01,2018-12-31
537700,MALARIA_EST_MORTALITY,COUNTRY,SLV,AMR,Americas,YEAR,2017,,,,,,,,,0 [0-0],0,0,0,,2023-05-10T14:50:37Z,2017,2017-01-01,2017-12-31
509922,MALARIA_EST_MORTALITY,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2012,,,,,,,,,0.19 [0.19-1.87],0.18739,0.18739,1.8739,,2023-05-10T14:50:17Z,2012,2012-01-01,2012-12-31
481640,MALARIA_EST_MORTALITY,COUNTRY,COM,AFR,Africa,YEAR,2005,,,,,,,,,15.02 [5.23-300.33],15.01646,5.23045,300.32918,,2023-05-10T14:50:31Z,2005,2005-01-01,2005-12-31
491013,MALARIA_EST_MORTALITY,COUNTRY,DZA,AFR,Africa,YEAR,2008,,,,,,,,,0 [0-0],0,0,0,,2023-05-10T14:50:28Z,2008,2008-01-01,2008-12-31
509787,MALARIA_EST_MORTALITY,COUNTRY,VUT,WPR,Western Pacific,YEAR,2010,,,,,,,,,11.00 [4.89-195.56],11.00007,4.88892,195.55679,,2023-05-10T14:50:23Z,2010,2010-01-01,2010-12-31
509930,MALARIA_EST_MORTALITY,COUNTRY,COL,AMR,Americas,YEAR,2012,,,,,,,,,0.24 [0.24-2.37],0.23679,0.23679,2.36785,,2023-05-10T14:50:17Z,2012,2012-01-01,2012-12-31
490970,MALARIA_EST_MORTALITY,COUNTRY,TJK,EUR,Europe,YEAR,2007,,,,,,,,,0 [0-0],0,0,0,,2023-05-10T14:50:26Z,2007,2007-01-01,2007-12-31
509812,MALARIA_EST_MORTALITY,COUNTRY,CMR,AFR,Africa,YEAR,2011,,,,,,,,,58.92 [55.06-629.47],58.91768,55.06416,629.4736,,2023-05-10T14:50:21Z,2011,2011-01-01,2011-12-31
463426,MALARIA_EST_MORTALITY,COUNTRY,SSD,AFR,Africa,YEAR,2000,,,,,,,,,179.48 [157.48-2 045.98],179.47678,157.47967,2045.97641,,2023-05-10T14:50:25Z,2000,2000-01-01,2000-12-31
500236,MALARIA_EST_MORTALITY,COUNTRY,GEO,EUR,Europe,YEAR,2010,,,,,,,,,0 [0-0],0,0,0,,2023-05-10T14:50:23Z,2010,2010-01-01,2010-12-31
490867,MALARIA_EST_MORTALITY,REGION,WPR,,,YEAR,2006,,,,,,,,,0.71 [0.38-12.02],0.71037,0.37724,12.01956,,2023-05-10T14:50:29Z,2006,2006-01-01,2006-12-31
490939,MALARIA_EST_MORTALITY,COUNTRY,MYT,AFR,Africa,YEAR,2007,,,,,,,,,2.32 [0-69.71],2.3238,0,69.71394,,2023-05-10T14:50:26Z,2007,2007-01-01,2007-12-31
490914,MALARIA_EST_MORTALITY,COUNTRY,GTM,AMR,Americas,YEAR,2007,,,,,,,,,0.06 [0.02-1.06],0.05803,0.01934,1.06385,,2023-05-10T14:50:25Z,2007,2007-01-01,2007-12-31
481707,MALARIA_EST_MORTALITY,COUNTRY,STP,AFR,Africa,YEAR,2005,,,,,,,,,52.57 [52.57-525.73],52.57298,52.57298,525.72984,,2023-05-10T14:50:32Z,2005,2005-01-01,2005-12-31
463354,MALARIA_EST_MORTALITY,COUNTRY,BOL,AMR,Americas,YEAR,2000,,,,,,,,,0.62 [0.28-10.52],0.61566,0.28218,10.51759,,2023-05-10T14:50:24Z,2000,2000-01-01,2000-12-31
471720,MALARIA_EST_MORTALITY,COUNTRY,TCD,AFR,Africa,YEAR,2001,,,,,,,,,107.39 [101.22-1 144.66],107.38512,101.21601,1144.6598,,2023-05-10T14:50:34Z,2001,2001-01-01,2001-12-31
537841,MALARIA_EST_MORTALITY,REGION,AFR,,,YEAR,2019,,,,,,,,,56.30 [52.63-649.36],56.30462,52.63018,649.35915,,2023-05-10T14:50:39Z,2019,2019-01-01,2019-12-31
463342,MALARIA_EST_MORTALITY,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2000,,,,,,,,,6.41 [2.73-124.47],6.40603,2.72837,124.46955,,2023-05-10T14:50:24Z,2000,2000-01-01,2000-12-31
481677,MALARIA_EST_MORTALITY,COUNTRY,MLI,AFR,Africa,YEAR,2005,,,,,,,,,180.39 [169.67-1 916.46],180.387,169.67424,1916.46009,,2023-05-10T14:50:31Z,2005,2005-01-01,2005-12-31
528498,MALARIA_EST_MORTALITY,COUNTRY,ZAF,AFR,Africa,YEAR,2015,,,,,,,,,1.97 [1.97-19.69],1.96863,1.96863,19.68627,,2023-05-10T14:50:15Z,2015,2015-01-01,2015-12-31
